E_th,E_ex,E_th,4
0.098931409002895,0.347127750887349,0,0
0.098931409002895,0.327561622240565,0,0
0.098931409002895,0.310854993578696,0,0
0.098931409002895,0.29642369738695,0,0
0.098931409002895,0.283832540971007,0,0
0.098931409002895,0.272750663118558,0,0
0.098931409002895,0.262922036931639,0,0
0.098931409002895,0.25414544458865,0,0
0.098931409002895,0.370356233983695,0,0
0.098931409002895,0.347127750887349,0,0
0.098931409002895,0.327561622240565,0,0
0.098931409002895,0.310854993578696,0,0
0.098931409002895,0.29642369738695,0,0
0.098931409002895,0.283832540971007,0,0
0.098931409002895,0.272750663118558,0,0
0.098931409002895,0.262922036931639,0,0
0.098931409002895,0.25414544458865,0,0
0.098071599717603,0.367137481394864,0,0
0.098071599717603,0.344110876202116,0,0
0.098071599717603,0.32471479606932,0,0
0.098071599717603,0.308153364110846,0,0
0.098071599717603,0.293847489790571,0,0
0.098071599717603,0.281365762658089,0,0
0.098071599717603,0.27038019700388,0,0
0.098071599717603,0.260636991050457,0,0
0.098071599717603,0.251936675753007,0,0
0.098071599717603,0.367137481394864,0,0
0.098071599717603,0.344110876202116,0,0
0.098071599717603,0.32471479606932,0,0
0.098071599717603,0.308153364110846,0,0
0.098071599717603,0.293847489790571,0,0
0.098071599717603,0.281365762658089,0,0
0.098071599717603,0.27038019700388,0,0
0.098071599717603,0.260636991050457,0,0
0.098071599717603,0.251936675753007,0,0
0.098071599717603,0.367137481394864,0,0
0.098071599717603,0.344110876202116,0,0
0.098071599717603,0.32471479606932,0,0
0.098071599717603,0.308153364110846,0,0
0.098071599717603,0.293847489790571,0,0
0.098071599717603,0.281365762658089,0,0
0.098071599717603,0.27038019700388,0,0
0.098071599717603,0.260636991050457,0,0
0.098071599717603,0.251936675753007,0,0
0.098071599717603,0.367137481394864,0,0
0.098071599717603,0.344110876202116,0,0
0.098071599717603,0.32471479606932,0,0
0.098071599717603,0.308153364110846,0,0
0.098071599717603,0.293847489790571,0,0
0.098071599717603,0.281365762658089,0,0
0.098071599717603,0.27038019700388,0,0
0.098071599717603,0.260636991050457,0,0
0.098071599717603,0.251936675753007,0,0
0.098071599717603,0.367137481394864,0,0
0.098071599717603,0.344110876202116,0,0
0.098071599717603,0.32471479606932,0,0
0.098071599717603,0.308153364110846,0,0
0.098071599717603,0.293847489790571,0,0
0.098071599717603,0.281365762658089,0,0
0.098071599717603,0.27038019700388,0,0
0.098071599717603,0.260636991050457,0,0
0.098071599717603,0.251936675753007,0,0
0.098071599717603,0.367137481394864,0,0
0.098071599717603,0.344110876202116,0,0
0.098071599717603,0.32471479606932,0,0
0.098071599717603,0.308153364110846,0,0
0.098071599717603,0.293847489790571,0,0
0.098071599717603,0.281365762658089,0,0
0.098071599717603,0.27038019700388,0,0
0.098071599717603,0.260636991050457,0,0
0.098071599717603,0.251936675753007,0,0
0.098071599717603,0.367137481394864,0,0
0.098071599717603,0.344110876202116,0,0
0.098071599717603,0.32471479606932,0,0
0.098071599717603,0.308153364110846,0,0
0.098071599717603,0.293847489790571,0,0
0.098071599717603,0.281365762658089,0,0
0.098071599717603,0.27038019700388,0,0
0.098071599717603,0.260636991050457,0,0
0.098071599717603,0.251936675753007,0,0
0.098071599717603,0.367137481394864,0,0
0.098071599717603,0.344110876202116,0,0
0.098071599717603,0.32471479606932,0,0
0.098071599717603,0.308153364110846,0,0
0.098071599717603,0.293847489790571,0,0
0.098071599717603,0.281365762658089,0,0
0.098071599717603,0.27038019700388,0,0
0.098071599717603,0.260636991050457,0,0
0.098071599717603,0.251936675753007,0,0
0.097228630957254,0.36398177241836,0,0
0.097228630957254,0.341153091078086,0,0
0.097228630957254,0.321923728829695,0,0
0.097228630957254,0.305504649701274,0,0
0.097228630957254,0.291321740695893,0,0
0.097228630957254,0.27894729952671,0,0
0.097228630957254,0.268056159666389,0,0
0.097228630957254,0.258396700875938,0,0
0.097228630957254,0.249771168635173,0,0
0.097228630957254,0.36398177241836,0,0
0.097228630957254,0.341153091078085,0,0
0.097228630957254,0.321923728829695,0,0
0.097228630957254,0.305504649701274,0,0
0.097228630957254,0.291321740695893,0,0
0.097228630957254,0.27894729952671,0,0
0.097228630957254,0.268056159666389,0,0
0.097228630957254,0.258396700875938,0,0
0.097228630957254,0.249771168635173,0,0
0.097228630957254,0.36398177241836,0,0
0.097228630957254,0.341153091078085,0,0
0.097228630957254,0.321923728829695,0,0
0.097228630957254,0.305504649701274,0,0
0.097228630957254,0.291321740695893,0,0
0.097228630957254,0.27894729952671,0,0
0.097228630957254,0.268056159666389,0,0
0.097228630957254,0.258396700875938,0,0
0.097228630957254,0.249771168635173,0,0
0.097228630957254,0.36398177241836,0,0
0.097228630957254,0.341153091078086,0,0
0.097228630957254,0.321923728829695,0,0
0.097228630957254,0.305504649701274,0,0
0.097228630957254,0.291321740695893,0,0
0.097228630957254,0.27894729952671,0,0
0.097228630957254,0.268056159666389,0,0
0.097228630957254,0.258396700875938,0,0
0.097228630957254,0.249771168635173,0,0
0.097228630957254,0.36398177241836,0,0
0.097228630957254,0.341153091078085,0,0
0.097228630957254,0.321923728829695,0,0
0.097228630957254,0.305504649701274,0,0
0.097228630957254,0.291321740695893,0,0
0.097228630957254,0.27894729952671,0,0
0.097228630957254,0.268056159666389,0,0
0.097228630957254,0.258396700875938,0,0
0.097228630957254,0.249771168635173,0,0
0.097228630957254,0.36398177241836,0,0
0.097228630957254,0.341153091078086,0,0
0.097228630957254,0.321923728829695,0,0
0.097228630957254,0.305504649701274,0,0
0.097228630957254,0.291321740695893,0,0
0.097228630957254,0.27894729952671,0,0
0.097228630957254,0.268056159666389,0,0
0.097228630957254,0.258396700875938,0,0
0.097228630957254,0.249771168635173,0,0
0.097228630957254,0.36398177241836,0,0
0.097228630957254,0.341153091078086,0,0
0.097228630957254,0.321923728829695,0,0
0.097228630957254,0.305504649701274,0,0
0.097228630957254,0.291321740695893,0,0
0.097228630957254,0.27894729952671,0,0
0.097228630957254,0.268056159666389,0,0
0.097228630957254,0.258396700875938,0,0
0.097228630957254,0.249771168635173,0,0
0.097228630957254,0.36398177241836,0,0
0.097228630957254,0.341153091078085,0,0
0.097228630957254,0.321923728829695,0,0
0.097228630957254,0.305504649701274,0,0
0.097228630957254,0.291321740695893,0,0
0.097228630957254,0.27894729952671,0,0
0.097228630957254,0.268056159666389,0,0
0.097228630957254,0.258396700875938,0,0
0.097228630957254,0.249771168635173,0,0
0.098009760917808,0.366905983782153,0,0
0.098009760917808,0.34389389795722,0,0
0.098009760917808,0.324510047973821,0,0
0.098009760917808,0.307959058784488,0,0
0.098009760917808,0.293662204997176,0,0
0.098009760917808,0.281188348186251,0,0
0.098009760917808,0.270209709452751,0,0
0.098009760917808,0.260472647053263,0,0
0.098009760917808,0.251777817717675,0,0
0.098009760917808,0.366905983782153,0,0
0.098009760917808,0.34389389795722,0,0
0.098009760917808,0.324510047973821,0,0
0.098009760917808,0.307959058784488,0,0
0.098009760917808,0.293662204997176,0,0
0.098009760917808,0.281188348186251,0,0
0.098009760917808,0.270209709452751,0,0
0.098009760917808,0.260472647053263,0,0
0.098009760917808,0.251777817717675,0,0
0.098009760917808,0.366905983782153,0,0
0.098009760917808,0.34389389795722,0,0
0.098009760917808,0.324510047973821,0,0
0.098009760917808,0.307959058784488,0,0
0.098009760917808,0.293662204997176,0,0
0.098009760917808,0.281188348186251,0,0
0.098009760917808,0.270209709452751,0,0
0.098009760917808,0.260472647053263,0,0
0.098009760917808,0.251777817717675,0,0
0.098009760917808,0.366905983782153,0,0
0.098009760917808,0.34389389795722,0,0
0.098009760917808,0.324510047973821,0,0
0.098009760917808,0.307959058784488,0,0
0.098009760917808,0.293662204997176,0,0
0.098009760917808,0.281188348186251,0,0
0.098009760917808,0.270209709452751,0,0
0.098009760917808,0.260472647053263,0,0
0.098009760917808,0.251777817717675,0,0
0.098009760917808,0.366905983782153,0,0
0.098009760917808,0.34389389795722,0,0
0.098009760917808,0.324510047973821,0,0
0.098009760917808,0.307959058784488,0,0
0.098009760917808,0.293662204997176,0,0
0.098009760917808,0.281188348186251,0,0
0.098009760917808,0.270209709452751,0,0
0.098009760917808,0.260472647053263,0,0
0.098009760917808,0.251777817717675,0,0
0.098009760917808,0.366905983782153,0,0
0.098009760917808,0.34389389795722,0,0
0.098009760917808,0.324510047973821,0,0
0.098009760917808,0.307959058784488,0,0
0.098009760917808,0.293662204997176,0,0
0.098009760917808,0.281188348186251,0,0
0.098009760917808,0.270209709452751,0,0
0.098009760917808,0.260472647053263,0,0
0.098009760917808,0.251777817717675,0,0
0.098009760917808,0.366905983782153,0,0
0.098009760917808,0.34389389795722,0,0
0.098009760917808,0.324510047973821,0,0
0.098009760917808,0.307959058784488,0,0
0.098009760917808,0.293662204997176,0,0
0.098009760917808,0.281188348186251,0,0
0.098009760917808,0.270209709452751,0,0
0.098009760917808,0.260472647053263,0,0
0.098009760917808,0.251777817717675,0,0
0.098009760917808,0.366905983782153,0,0
0.098009760917808,0.34389389795722,0,0
0.098009760917808,0.324510047973821,0,0
0.098009760917808,0.307959058784488,0,0
0.098009760917808,0.293662204997176,0,0
0.098009760917808,0.281188348186251,0,0
0.098009760917808,0.270209709452751,0,0
0.098009760917808,0.260472647053263,0,0
0.098009760917808,0.251777817717675,0,0
0.097118362093984,0.36356897367893,0,0
0.097118362093984,0.34076618278591,0,0
0.097118362093984,0.321558628927658,0,0
0.097118362093984,0.305158170993155,0,0
0.097118362093984,0.29099134709808,0,0
0.097118362093984,0.278630940020994,0,0
0.097118362093984,0.267752152012183,0,0
0.097118362093984,0.258103648200015,0,0
0.097118362093984,0.249487898341517,0,0
0.097118362093984,0.36356897367893,0,0
0.097118362093984,0.34076618278591,0,0
0.097118362093984,0.321558628927658,0,0
0.097118362093984,0.305158170993155,0,0
0.097118362093984,0.29099134709808,0,0
0.097118362093984,0.278630940020994,0,0
0.097118362093984,0.267752152012183,0,0
0.097118362093984,0.258103648200015,0,0
0.097118362093984,0.249487898341517,0,0
0.097118362093984,0.36356897367893,0,0
0.097118362093984,0.34076618278591,0,0
0.097118362093984,0.321558628927658,0,0
0.097118362093984,0.305158170993155,0,0
0.097118362093984,0.29099134709808,0,0
0.097118362093984,0.278630940020994,0,0
0.097118362093984,0.267752152012183,0,0
0.097118362093984,0.258103648200015,0,0
0.097118362093984,0.249487898341517,0,0
0.097118362093984,0.36356897367893,0,0
0.097118362093984,0.34076618278591,0,0
0.097118362093984,0.321558628927658,0,0
0.097118362093984,0.305158170993155,0,0
0.097118362093984,0.29099134709808,0,0
0.097118362093984,0.278630940020994,0,0
0.097118362093984,0.267752152012183,0,0
0.097118362093984,0.258103648200015,0,0
0.097118362093984,0.249487898341517,0,0
0.097118362093984,0.36356897367893,0,0
0.097118362093984,0.34076618278591,0,0
0.097118362093984,0.321558628927658,0,0
0.097118362093984,0.305158170993155,0,0
0.097118362093984,0.29099134709808,0,0
0.097118362093984,0.278630940020994,0,0
0.097118362093984,0.267752152012183,0,0
0.097118362093984,0.258103648200015,0,0
0.097118362093984,0.249487898341517,0,0
0.097118362093984,0.36356897367893,0,0
0.097118362093984,0.34076618278591,0,0
0.097118362093984,0.321558628927658,0,0
0.097118362093984,0.305158170993155,0,0
0.097118362093984,0.29099134709808,0,0
0.097118362093984,0.278630940020994,0,0
0.097118362093984,0.267752152012183,0,0
0.097118362093984,0.258103648200015,0,0
0.097118362093984,0.249487898341517,0,0
0.097118362093984,0.36356897367893,0,0
0.097118362093984,0.34076618278591,0,0
0.097118362093984,0.321558628927658,0,0
0.097118362093984,0.305158170993155,0,0
0.097118362093984,0.29099134709808,0,0
0.097118362093984,0.278630940020994,0,0
0.097118362093984,0.267752152012183,0,0
0.097118362093984,0.258103648200015,0,0
0.097118362093984,0.249487898341517,0,0
0.097118362093984,0.36356897367893,0,0
0.097118362093984,0.34076618278591,0,0
0.097118362093984,0.321558628927658,0,0
0.097118362093984,0.305158170993155,0,0
0.097118362093984,0.29099134709808,0,0
0.097118362093984,0.278630940020994,0,0
0.097118362093984,0.267752152012183,0,0
0.097118362093984,0.258103648200015,0,0
0.097118362093984,0.249487898341517,0,0
0.09624527716114,0.360300522830661,0,0
0.09624527716114,0.337702726881194,0,0
0.09624527716114,0.318667847123996,0,0
0.09624527716114,0.302414827762443,0,0
0.09624527716114,0.28837536228057,0,0
0.09624527716114,0.276126074099542,0,0
0.09624527716114,0.265345085370839,0,0
0.09624527716114,0.255783320699666,0,0
0.09624527716114,0.24724502562134,0,0
0.09624527716114,0.360300522830661,0,0
0.09624527716114,0.337702726881194,0,0
0.09624527716114,0.318667847123996,0,0
0.09624527716114,0.302414827762443,0,0
0.09624527716114,0.28837536228057,0,0
0.09624527716114,0.276126074099542,0,0
0.09624527716114,0.265345085370839,0,0
0.09624527716114,0.255783320699666,0,0
0.09624527716114,0.24724502562134,0,0
0.09624527716114,0.360300522830661,0,0
0.09624527716114,0.337702726881194,0,0
0.09624527716114,0.318667847123996,0,0
0.09624527716114,0.302414827762443,0,0
0.09624527716114,0.28837536228057,0,0
0.09624527716114,0.276126074099542,0,0
0.09624527716114,0.265345085370839,0,0
0.09624527716114,0.255783320699666,0,0
0.09624527716114,0.24724502562134,0,0
0.09624527716114,0.360300522830661,0,0
0.09624527716114,0.337702726881194,0,0
0.09624527716114,0.318667847123996,0,0
0.09624527716114,0.302414827762443,0,0
0.09624527716114,0.28837536228057,0,0
0.09624527716114,0.276126074099542,0,0
0.09624527716114,0.265345085370839,0,0
0.09624527716114,0.255783320699666,0,0
0.09624527716114,0.24724502562134,0,0
0.09624527716114,0.360300522830661,0,0
0.09624527716114,0.337702726881194,0,0
0.09624527716114,0.318667847123996,0,0
0.09624527716114,0.302414827762443,0,0
0.09624527716114,0.28837536228057,0,0
0.09624527716114,0.276126074099542,0,0
0.09624527716114,0.265345085370839,0,0
0.09624527716114,0.255783320699666,0,0
0.09624527716114,0.24724502562134,0,0
0.09624527716114,0.360300522830661,0,0
0.09624527716114,0.337702726881194,0,0
0.09624527716114,0.318667847123996,0,0
0.09624527716114,0.302414827762443,0,0
0.09624527716114,0.28837536228057,0,0
0.09624527716114,0.276126074099542,0,0
0.09624527716114,0.265345085370839,0,0
0.09624527716114,0.255783320699666,0,0
0.09624527716114,0.24724502562134,0,0
0.09624527716114,0.360300522830661,0,0
0.09624527716114,0.337702726881194,0,0
0.09624527716114,0.318667847123996,0,0
0.09624527716114,0.302414827762443,0,0
0.09624527716114,0.28837536228057,0,0
0.09624527716114,0.276126074099542,0,0
0.09624527716114,0.265345085370839,0,0
0.09624527716114,0.255783320699666,0,0
0.09624527716114,0.24724502562134,0,0
0.09624527716114,0.360300522830661,0,0
0.09624527716114,0.337702726881194,0,0
0.09624527716114,0.318667847123996,0,0
0.09624527716114,0.302414827762443,0,0
0.09624527716114,0.28837536228057,0,0
0.09624527716114,0.276126074099542,0,0
0.09624527716114,0.265345085370839,0,0
0.09624527716114,0.255783320699666,0,0
0.09624527716114,0.24724502562134,0,0
0.09538991394591,0.357098414397417,0,0
0.09538991394591,0.33470145244179,0,0
0.09538991394591,0.315835741878457,0,0
0.09538991394591,0.299727168408778,0,0
0.09538991394591,0.285812476242427,0,0
0.09538991394591,0.273672051486513,0,0
0.09538991394591,0.262986876926093,0,0
0.09538991394591,0.253510090780762,0,0
0.09538991394591,0.245047678319705,0,0
0.09538991394591,0.357098414397417,0,0
0.09538991394591,0.33470145244179,0,0
0.09538991394591,0.315835741878457,0,0
0.09538991394591,0.299727168408778,0,0
0.09538991394591,0.285812476242427,0,0
0.09538991394591,0.273672051486513,0,0
0.09538991394591,0.262986876926093,0,0
0.09538991394591,0.253510090780762,0,0
0.09538991394591,0.245047678319705,0,0
0.09538991394591,0.357098414397417,0,0
0.09538991394591,0.33470145244179,0,0
0.09538991394591,0.315835741878457,0,0
0.09538991394591,0.299727168408778,0,0
0.09538991394591,0.285812476242427,0,0
0.09538991394591,0.273672051486513,0,0
0.09538991394591,0.262986876926093,0,0
0.09538991394591,0.253510090780762,0,0
0.09538991394591,0.245047678319705,0,0
0.09538991394591,0.357098414397417,0,0
0.09538991394591,0.33470145244179,0,0
0.09538991394591,0.315835741878457,0,0
0.09538991394591,0.299727168408778,0,0
0.09538991394591,0.285812476242427,0,0
0.09538991394591,0.273672051486513,0,0
0.09538991394591,0.262986876926093,0,0
0.09538991394591,0.253510090780762,0,0
0.09538991394591,0.245047678319705,0,0
0.09538991394591,0.357098414397417,0,0
0.09538991394591,0.33470145244179,0,0
0.09538991394591,0.315835741878457,0,0
0.09538991394591,0.299727168408778,0,0
0.09538991394591,0.285812476242427,0,0
0.09538991394591,0.273672051486513,0,0
0.09538991394591,0.262986876926093,0,0
0.09538991394591,0.253510090780762,0,0
0.09538991394591,0.245047678319705,0,0
0.09538991394591,0.357098414397417,0,0
0.09538991394591,0.33470145244179,0,0
0.09538991394591,0.315835741878457,0,0
0.09538991394591,0.299727168408778,0,0
0.09538991394591,0.285812476242427,0,0
