0.13500595525105,0.505403669634253,1,1
0.13500595525105,0.473705106144034,1,0
0.13500595525105,0.447004345332605,1,0
0.13500595525105,0.424205778282436,1,0
0.13500595525105,0.40451222547131,1,0
0.13500595525105,0.387329804673079,1,0
0.13500595525105,0.372207008783236,1,0
0.13500595525105,0.358794452745227,1,0
0.13500595525105,0.346817546269756,1,0
0.13500595525105,0.505403669634253,1,1
0.13500595525105,0.473705106144034,1,0
0.13500595525105,0.447004345332605,1,0
0.13500595525105,0.424205778282436,1,0
0.13500595525105,0.40451222547131,1,0
0.13500595525105,0.387329804673079,1,0
0.13500595525105,0.372207008783236,1,0
0.13500595525105,0.358794452745227,1,0
0.13500595525105,0.346817546269756,1,0
0.13500595525105,0.505403669634253,1,1
0.13500595525105,0.473705106144034,1,0
0.13500595525105,0.447004345332605,1,0
0.13500595525105,0.424205778282436,1,0
0.13500595525105,0.40451222547131,1,0
0.13500595525105,0.387329804673079,1,0
0.13500595525105,0.372207008783236,1,0
0.13500595525105,0.358794452745227,1,0
0.13500595525105,0.346817546269756,1,0
0.13500595525105,0.505403669634253,1,1
0.13500595525105,0.473705106144034,1,0
0.13500595525105,0.447004345332605,1,0
